store_id,name,count,,,,一千条销售 不含自编码,,
,,,,,,,,6947503774547 
,,,,,,,,6937494303376 
,,,,,,,,6920567219773 
,,,,,,,,6923966900266 
,,,,,,,,6926752089060 
,,,,,,,,6927073408288 
,,,,,,,,6927073409230 
,,,,,,,,6927073409353 
,,,,,,,,6927073496759 
,,,,,,,,6937494307091 
,,,,,,,,6937494307725 
,,,,,,,,6937494307732 
,,,,,,,,6937494308258 
,,,,,,,,6941952002237 
,,,,,,,,6941952002350 
,,,,,,,,6947029611005 
,,,,,,,,6947503796822 
,,,,,,,,6953066669992 
,,,,,,,,6953066670004 
,,,,,,,,6953066670370 
,,,,,,,,6953066670394 
,,,,,,,,6953066670400 
,,,,,,,,6953320200558 
,,,,,,,,6953320200596 
,,,,,,,,6953787364619 
,,,,,,,,6970174120047 
,,,,,,,,6947503776367 
,,,,,,,,4902505450501 
,,,,,,,,6958160717075 
,,,,,,,,4902505182372 
,,,,,,,,4716493582430 
,,,,,,,,5916720020028 
,,,,,,,,6930663305843 
,,,,,,,,6931257071045 
,,,,,,,,6970558572417 
,,,,,,,,6926752091049 
,,,,,,,,6937494308166 
,,,,,,,,6921180912348 
,,,,,,,,4902505130205 
,,,,,,,,4902505130212 
,,,,,,,,4902505130229 
,,,,,,,,4902778185018 
,,,,,,,,6937494306827 
,,,,,,,,6937494308517 
,,,,,,,,6930239991418 
,,,,,,,,6959315402181 
,,,,,,,,6932172125073 
,,,,,,,,6946621500052 
,,,,,,,,6931190741852 
,,,,,,,,4902505277122 
,,,,,,,,4902505277146 
,,,,,,,,6937494307695 
,,,,,,,,6970654191000 
,,,,,,,,6970654191062 
,,,,,,,,4902778721049 
,,,,,,,,6931190724480 
,,,,,,,,6970654191055 
,,,,,,,,6911989010840 
,,,,,,,,6927073405669 
,,,,,,,,6946891701487 
,,,,,,,,6937494307787 
,,,,,,,,6935381402720 
,,,,,,,,4902870762131 
,,,,,,,,4902870775681 
,,,,,,,,6901893481003 
,,,,,,,,6921180912355 
,,,,,,,,6921180912362 
,,,,,,,,6948698700533 
,,,,,,,,6956979630196 
,,,,,,,,6956979631230 
,,,,,,,,6932835357490 
,,,,,,,,6941952002381 
,,,,,,,,6975278999117 
,,,,,,,,6947503794309 
,,,,,,,,4893055006563 
,,,,,,,,6937494307770 
,,,,,,,,6970654191215 
,,,,,,,,6937494306964 
,,,,,,,,6971210010377 
,,,,,,,,4902505450686 
,,,,,,,,6971210010186 
,,,,,,,,4902505084577 
,,,,,,,,4902505084584 
,,,,,,,,4902505084591 
,,,,,,,,6947503771720 
,,,,,,,,6950262409285 
,,,,,,,,6947503791162 
,,,,,,,,6971210010995 
,,,,,,,,6953066663419 
,,,,,,,,6937494308685 
,,,,,,,,6926676841539 
,,,,,,,,6958160713251 
,,,,,,,,4902505225680 
,,,,,,,,6934235108146 
,,,,,,,,4902505451416 
,,,,,,,,6958160713176 
,,,,,,,,6941025100501 
,,,,,,,,4902505381553 
,,,,,,,,6933631598001 
,,,,,,,,6937494303406 
,,,,,,,,6941952003142 
,,,,,,,,6956979630158 
,,,,,,,,49177008 
,,,,,,,,6926752260483 
,,,,,,,,6947393201277 
,,,,,,,,6948749170377 
,,,,,,,,6970654191222 
,,,,,,,,6951056107745 
,,,,,,,,6951056123028 
,,,,,,,,6937494308623 
,,,,,,,,4902505322822 
,,,,,,,,4902505322846 
,,,,,,,,6937494307084 
,,,,,,,,6959315402945 
,,,,,,,,6945091793094 
,,,,,,,,6956979650071 
,,,,,,,,6947029620458 
,,,,,,,,6937494304892 
,,,,,,,,6952652601095 
,,,,,,,,6920145833018 
,,,,,,,,6935465491053 
,,,,,,,,6958160713268 
,,,,,,,,4902505450679 
,,,,,,,,1234567884349 
,,,,,,,,6920152101551 
,,,,,,,,6938341714253 
,,,,,,,,619659115999 
,,,,,,,,6937847600275 
,,,,,,,,6962345621057 
,,,,,,,,6959745002319 
,,,,,,,,6959745002326 
,,,,,,,,6959745002333 
,,,,,,,,6959745002340 
,,,,,,,,6968117331193 
,,,,,,,,6691188353046 
,,,,,,,,6930141588232 
,,,,,,,,6930141588294 
,,,,,,,,6932068222305 
,,,,,,,,6934666811202 
,,,,,,,,6947961690984 
,,,,,,,,6949987303688 
,,,,,,,,6950148606432 
,,,,,,,,6969102017023 
,,,,,,,,9787540545055 
,,,,,,,,9787562930327 
,,,,,,,,6943497403678 
,,,,,,,,6970654191093 
,,,,,,,,4902505450693 
,,,,,,,,6857571080009 
,,,,,,,,6970654191208 
,,,,,,,,6970654191109 
,,,,,,,,6947503773168 
,,,,,,,,4902505342868 
,,,,,,,,4902505478130 
,,,,,,,,4902778693292 
,,,,,,,,6931716848317 
,,,,,,,,6953066668070 
,,,,,,,,6926752260254 
,,,,,,,,6937494307909 
,,,,,,,,4901681208517 
,,,,,,,,6947503775353 
,,,,,,,,4902505225673 
,,,,,,,,6908780800039 
,,,,,,,,970654191185 
,,,,,,,,6958160713039 
,,,,,,,,6970654191079 
,,,,,,,,4902505408076 
,,,,,,,,6947503778088 
,,,,,,,,4902505466427 
,,,,,,,,6930239947279 
,,,,,,,,945091752510 
,,,,,,,,6921734903020 
,,,,,,,,6953367811243 
,,,,,,,,6959440203370 
,,,,,,,,6933631595055 
,,,,,,,,6951604616064 
,,,,,,,,6947503776480 
,,,,,,,,4716493232410 
,,,,,,,,6953787308729 
,,,,,,,,6947989401982 
,,,,,,,,6945091796613 
,,,,,,,,4902505377846 
,,,,,,,,4902505450808 
,,,,,,,,4902505521423 
,,,,,,,,4902505451447 
,,,,,,,,6925146812253 
,,,,,,,,6937888510502 
,,,,,,,,6970654191192 
,,,,,,,,9787537310550 
,,,,,,,,6934235100119 
,,,,,,,,6934235100225 
,,,,,,,,4902505450709 
,,,,,,,,4902505450952 
,,,,,,,,6953787360833 
,,,,,,,,6926676841744 
,,,,,,,,6947503769901 
,,,,,,,,6925282204530 
,,,,,,,,6970009839311 
,,,,,,,,6937494308661 
,,,,,,,,6926676822187 
,,,,,,,,6946884500936 
,,,,,,,,6970654191307 
,,,,,,,,6926676841713 
,,,,,,,,6970654191277 
,,,,,,,,6935465490988 
,,,,,,,,49177084 
,,,,,,,,6937494302515 
,,,,,,,,951056123028 
,,,,,,,,6953787354801 
,,,,,,,,6936513801671 
,,,,,,,,6948749170339 
,,,,,,,,4902505163227 
,,,,,,,,6957869860792 
,,,,,,,,6948311281265 
,,,,,,,,4902778184998 
,,,,,,,,4902505450761 
,,,,,,,,4902505450891 
,,,,,,,,6938022902191 
,,,,,,,,6927073495240 
,,,,,,,,6948311232755 
,,,,,,,,6948311232786 
,,,,,,,,6948311232878 
,,,,,,,,6948311242204 
,,,,,,,,6959013886887 
,,,,,,,,6937494307763 
,,,,,,,,6925282232038 
,,,,,,,,6959440203448 
,,,,,,,,6970148504415 
,,,,,,,,6970526950117 
,,,,,,,,6970526950216 
,,,,,,,,6970028970538 
,,,,,,,,6934685338001 
,,,,,,,,6958160713046 
,,,,,,,,6941952004590 
,,,,,,,,6968117311089 
,,,,,,,,6947503799380 
,,,,,,,,4902505360244 
,,,,,,,,4895022424899 
,,,,,,,,6958208900377 
,,,,,,,,6937494307794 
,,,,,,,,6937494307848 
,,,,,,,,6956979630653 
,,,,,,,,6941406711814 
,,,,,,,,4902505442780 
,,,,,,,,6970002231006 
,,,,,,,,6970002230900 
,,,,,,,,6971210010735 
,,,,,,,,6934310400295 
,,,,,,,,6970825526990 
,,,,,,,,6926676811594 
,,,,,,,,6945091775168 
,,,,,,,,6937494306780 
,,,,,,,,6943538467898 
,,,,,,,,6931190731563 
,,,,,,,,6934235103134 
,,,,,,,,6953320200121 
,,,,,,,,6959440203660 
,,,,,,,,4902505521584 
,,,,,,,,6934235204121 
,,,,,,,,6958160713220 
,,,,,,,,4902505450624 
,,,,,,,,4902505450587 
,,,,,,,,6946601278773 
,,,,,,,,6921615471976 
,,,,,,,,6959315401757 
,,,,,,,,6633502502570 
,,,,,,,,6970028970385 
,,,,,,,,4902505174742 
,,,,,,,,6931190718281 
,,,,,,,,6947503769888 
,,,,,,,,4902778915387 
,,,,,,,,4902778721063 
,,,,,,,,4902778920510 
,,,,,,,,6926032329923 
,,,,,,,,6926676841546 
,,,,,,,,6944852794561 
,,,,,,,,6947032704114 
,,,,,,,,6970418955619 
,,,,,,,,4902505450594 
,,,,,,,,6925282240538 
,,,,,,,,6941025103342 
,,,,,,,,6953571202639 
,,,,,,,,4902505204913 
,,,,,,,,9787538559545 
,,,,,,,,947503725013 
,,,,,,,,4902505450686 
,,,,,,,,4902505450648 
,,,,,,,,6956979630936 
,,,,,,,,6921615490281 
,,,,,,,,6936230051021 
,,,,,,,,6935170491812 
,,,,,,,,925282297839 
,,,,,,,,4902505182389 
,,,,,,,,6970454190111 
,,,,,,,,6923287609510 
,,,,,,,,6923287611544 
,,,,,,,,6923287614651 
,,,,,,,,6948576409299 
,,,,,,,,6954365701369 
,,,,,,,,6923287608612 
,,,,,,,,6941448960041 
,,,,,,,,6970726581449 
,,,,,,,,6924187860063 
,,,,,,,,6931860111015 
,,,,,,,,6923277398356 
,,,,,,,,901826888138 
,,,,,,,,6937884315668 
,,,,,,,,6920701621882 
,,,,,,,,6902312304323 
,,,,,,,,6970377460322 
,,,,,,,,6938590390468 
,,,,,,,,6901798182531 
,,,,,,,,6936285700653 
,,,,,,,,6911920279251 
,,,,,,,,6927871457471 
,,,,,,,,6936684801296 
,,,,,,,,6923287608490 
,,,,,,,,6970418140855 
,,,,,,,,6971062710012 
,,,,,,,,6923605659586 
,,,,,,,,6923287611889 
,,,,,,,,6923287611926 
,,,,,,,,6936285700592 
,,,,,,,,6937376205453 
,,,,,,,,6941068351458 
,,,,,,,,6923287608186 
,,,,,,,,6920153605232 
,,,,,,,,6923287614170 
,,,,,,,,6956052900956 
,,,,,,,,6958147107486 
,,,,,,,,6971059940026 
,,,,,,,,6970961880031 
,,,,,,,,6937376206894 
,,,,,,,,6284686668820 
,,,,,,,,6990484104421 
,,,,,,,,4897028981864 
,,,,,,,,6905296012970 
,,,,,,,,6924160715229 
,,,,,,,,6952032220403 
,,,,,,,,6957270500256 
,,,,,,,,6920001158187 
,,,,,,,,6928802461505 
,,,,,,,,6954916312341 
,,,,,,,,6939969400078 
,,,,,,,,6924839300015 
,,,,,,,,4897072470024 
,,,,,,,,6946565800263 
,,,,,,,,6970213940018 
,,,,,,,,6924696823658 
,,,,,,,,6924319003054 
,,,,,,,,6970287542040 
,,,,,,,,6971062710012 
,,,,,,,,6957179102902 
,,,,,,,,6935620600108 
,,,,,,,,6970608860068 
,,,,,,,,6936436400357 
,,,,,,,,6936436400333 
,,,,,,,,6924427016090 
,,,,,,,,6941133750216 
,,,,,,,,6957924412959 
,,,,,,,,6900082020689 
,,,,,,,,6903653027926 
,,,,,,,,6927849413638 
,,,,,,,,6946565800270 
,,,,,,,,6923287611117 
,,,,,,,,6923287609480 
,,,,,,,,6970299771094 
,,,,,,,,6970955922013 
,,,,,,,,6923287614170 
,,,,,,,,6971062710005 
,,,,,,,,6970482440202 
,,,,,,,,6937658300869 
,,,,,,,,6954877900632 
,,,,,,,,6941543403375 
,,,,,,,,6970482440233 
,,,,,,,,6957924412577 
,,,,,,,,6941595325113 
,,,,,,,,6941595355264 
,,,,,,,,6953461832281 
,,,,,,,,6920660800083 
,,,,,,,,6970377460513 
,,,,,,,,6971062710036 
,,,,,,,,6970377460322 
,,,,,,,,4711588169107 
,,,,,,,,6921098885604 
,,,,,,,,6927157630581 
,,,,,,,,6931256302751 
,,,,,,,,6957500402640 
,,,,,,,,6901798187215 
,,,,,,,,45123450 
,,,,,,,,6970016330184 
,,,,,,,,6902088122251 
,,,,,,,,6926338001226 
,,,,,,,,6939111000002 
,,,,,,,,6951582509679 
,,,,,,,,6954570400217 
,,,,,,,,6957341701605 
,,,,,,,,6933365147698 
,,,,,,,,6941595355356 
,,,,,,,,6954893500038 
,,,,,,,,6902088134810 
,,,,,,,,6924431413267 
,,,,,,,,6934445432109 
,,,,,,,,953641685546 
,,,,,,,,6930983990095 
,,,,,,,,6943586818000 
,,,,,,,,4719579941688 
,,,,,,,,6926698236573 
,,,,,,,,6932392405801 
,,,,,,,,6940978311187 
,,,,,,,,6951021101273 
,,,,,,,,6954327417017 
,,,,,,,,6926589916942 
,,,,,,,,6953684201055 
,,,,,,,,6921961907082 
,,,,,,,,6933731000077 
,,,,,,,,6928418311331 
,,,,,,,,6951582505725 
,,,,,,,,6952769400017 
,,,,,,,,6955085430003 
,,,,,,,,6958340604713 
,,,,,,,,6970669728840 
,,,,,,,,6926671888409 
,,,,,,,,6938902651201 
,,,,,,,,902083893989 
,,,,,,,,924746200545 
,,,,,,,,6922113609076 
,,,,,,,,6939098160232 
,,,,,,,,6936684520340 
,,,,,,,,6939934900084 
,,,,,,,,6926671888348 
,,,,,,,,6932447906291 
,,,,,,,,6936280251082 
,,,,,,,,6926996827763 
,,,,,,,,6928343005114 
,,,,,,,,6930970567101 
,,,,,,,,6934445432161 
,,,,,,,,6939816800983 
,,,,,,,,690290200975 
,,,,,,,,6941738932284 
,,,,,,,,6947115705397 
,,,,,,,,6955470903440 
,,,,,,,,6957341700011 
,,,,,,,,6902088127324 
,,,,,,,,6931079800328 
,,,,,,,,6955000126333 
,,,,,,,,6955859800032 
,,,,,,,,6902088124644 
,,,,,,,,6902088605129 
,,,,,,,,6920721718531 
,,,,,,,,6958630200502 
,,,,,,,,6926996827657 
,,,,,,,,6958340608254 
,,,,,,,,6959549001525 
,,,,,,,,6956402000022 
,,,,,,,,692255447833 
,,,,,,,,620052200743 
,,,,,,,,6932392405702 
,,,,,,,,6935498603829 
,,,,,,,,6953046300129 
,,,,,,,,6932447909872 
,,,,,,,,6970024195416 
,,,,,,,,6948270709305 
,,,,,,,,6970009060258 
,,,,,,,,903148225783 
,,,,,,,,6921226788937 
,,,,,,,,6949301900050 
,,,,,,,,6920153606062 
,,,,,,,,6952307320180 
,,,,,,,,6390981885012 
,,,,,,,,6931925301870 
,,,,,,,,6970024195010 
,,,,,,,,6970275550170 
,,,,,,,,6935498603805 
,,,,,,,,6936684801920 
,,,,,,,,6937376209307 
,,,,,,,,6954916355669 
,,,,,,,,6945750662648 
,,,,,,,,6931482160019 
,,,,,,,,6933064701979 
,,,,,,,,6955000126221 
,,,,,,,,6926348600556 
,,,,,,,,695000126111 
,,,,,,,,6954113213724 
,,,,,,,,6949116410188 
,,,,,,,,6958340606489 
,,,,,,,,6970573690097 
,,,,,,,,6957076509163 
,,,,,,,,6938315089998 
,,,,,,,,6946271800151 
,,,,,,,,935378486061 
,,,,,,,,6903148136270 
,,,,,,,,6944832425539 
,,,,,,,,6947177310010 
,,,,,,,,6956453800831 
,,,,,,,,4891338031899 
,,,,,,,,6902088122213 
,,,,,,,,6954877900366 
,,,,,,,,921168593545 
,,,,,,,,6925954413697 
,,,,,,,,6949352228370 
,,,,,,,,6954327430566 
,,,,,,,,6920174742411 
,,,,,,,,6957076518103 
,,,,,,,,6947185750013 
,,,,,,,,6922116897937 
,,,,,,,,7451106240204 
,,,,,,,,6923925200079 
,,,,,,,,6958340688720 
,,,,,,,,6944876401353 
,,,,,,,,6970024193245 
,,,,,,,,6928418311393 
,,,,,,,,6902088603217 
,,,,,,,,6935618500328 
,,,,,,,,6947383302083 
,,,,,,,,4891893028365 
,,,,,,,,6955371900869 
,,,,,,,,4897072478099 
,,,,,,,,6970024190350 
,,,,,,,,6954916301109 
,,,,,,,,6958038600010 
,,,,,,,,6924839300015 
,,,,,,,,6970024190305 
,,,,,,,,6925954401083 
,,,,,,,,6953684217070 
,,,,,,,,6901028131711 
,,,,,,,,9556023220921 
,,,,,,,,6934445432185 
,,,,,,,,6934445432444 
,,,,,,,,6931900231314 
,,,,,,,,6932392405801 
,,,,,,,,6934331233087 
,,,,,,,,6934445432130 
,,,,,,,,6953046300129 
,,,,,,,,6901028313513 
,,,,,,,,6942772707081 
,,,,,,,,6925696401587 
,,,,,,,,6970114649232 
,,,,,,,,6900471253742 
,,,,,,,,6930983994147 
,,,,,,,,4897072478051 
,,,,,,,,6915530710074 
,,,,,,,,6941543403351 
,,,,,,,,6938408000305 
,,,,,,,,6943171010031 
,,,,,,,,6958678682001 
,,,,,,,,6970032260274 
,,,,,,,,6936285700653 
,,,,,,,,6943911007895 
,,,,,,,,9555028708311 
,,,,,,,,6949320270233 
,,,,,,,,6935618010230 
,,,,,,,,6925696401594 
,,,,,,,,697041840046 
,,,,,,,,6936131425556 
,,,,,,,,6958147103563 
,,,,,,,,6948797203942 
,,,,,,,,6956056002168 
,,,,,,,,6936131426768 
,,,,,,,,6928580587244 
,,,,,,,,6954113205873 
,,,,,,,,6954113206092 
,,,,,,,,6936285700592 
,,,,,,,,6934513402171 
,,,,,,,,6956293500014 
,,,,,,,,941406710459 
,,,,,,,,797063015682 
,,,,,,,,6939334351042 
,,,,,,,,6953668200142 
,,,,,,,,900873042715 
,,,,,,,,6937994604751 
,,,,,,,,6931678814139 
,,,,,,,,6901009906406 
,,,,,,,,6953320200114 
,,,,,,,,6938295600459 
,,,,,,,,6934445432277 
,,,,,,,,6950475513915 
,,,,,,,,6956430163195 
,,,,,,,,6957465566050 
,,,,,,,,6970275550170 
,,,,,,,,6971062710678 
,,,,,,,,6957427660017 
,,,,,,,,6922829029243 
,,,,,,,,6922829029267 
,,,,,,,,6922829029328 
,,,,,,,,6970114648013 
,,,,,,,,6920448516335 
,,,,,,,,6950520301603 
,,,,,,,,6925320618589 
,,,,,,,,6950475513984 
,,,,,,,,8993175540735 
,,,,,,,,6930662070063 
,,,,,,,,4897030400094 
,,,,,,,,6942506000532 
,,,,,,,,6925370901761 
,,,,,,,,6959651640995 
,,,,,,,,914597101405 
,,,,,,,,6926634164786 
,,,,,,,,6938606001005 
,,,,,,,,6953700680826 
,,,,,,,,6944466482045 
,,,,,,,,6944829330297 
,,,,,,,,6956293500014 
,,,,,,,,6936684802392 
,,,,,,,,6901028313513 
,,,,,,,,6927018401121 
,,,,,,,,6957465560034 
,,,,,,,,6953320092481 
,,,,,,,,6970813650010 
,,,,,,,,6951967480036 
,,,,,,,,920174700800 
,,,,,,,,6948500500306 
,,,,,,,,6933720414618 
,,,,,,,,6941051311339 
,,,,,,,,6944829311029 
,,,,,,,,6953320091538 
,,,,,,,,8936063740695 
,,,,,,,,6923018997558 
,,,,,,,,6956268356936 
,,,,,,,,6953320092375 
,,,,,,,,6953320092467 
,,,,,,,,6953320092412 
,,,,,,,,920584471017 
,,,,,,,,6932769007997 
,,,,,,,,6924442586394 
,,,,,,,,6971062710708 
,,,,,,,,6951434905642 
,,,,,,,,6941408428093 
,,,,,,,,6948576408803 
,,,,,,,,6951981908868 
,,,,,,,,6944466482236 
,,,,,,,,6943731601112 
,,,,,,,,4897072050042 
,,,,,,,,6931678817024 
,,,,,,,,921211101154 
,,,,,,,,6937221717575 
,,,,,,,,6924187860698 
,,,,,,,,6936684801470 
,,,,,,,,4897072050011 
,,,,,,,,6915961670145 
,,,,,,,,6924932645457 
,,,,,,,,6931678808770 
,,,,,,,,6970692090181 
,,,,,,,,6953601802099 
,,,,,,,,6950475501141 
,,,,,,,,6970509678892 
,,,,,,,,6931355901152 
,,,,,,,,6931678826613 
,,,,,,,,6936684802408 
,,,,,,,,6926886169317 
,,,,,,,,6952163100025 
,,,,,,,,6956917666461 
,,,,,,,,6957857300613 
,,,,,,,,6970726581623 
,,,,,,,,6957167202256 
,,,,,,,,6953046392001 
,,,,,,,,6924442586097 
,,,,,,,,6912003303399 
,,,,,,,,6953320090852 
,,,,,,,,6953260684203 
,,,,,,,,6953320092351 
,,,,,,,,6932332307080 
,,,,,,,,6924187860681 
,,,,,,,,6951981908905 
,,,,,,,,6927018401558 
,,,,,,,,6936684802569 
,,,,,,,,6927018401541 
,,,,,,,,6920365271126 
,,,,,,,,6948135609863 
,,,,,,,,6957465560157 
,,,,,,,,6957465560263 
,,,,,,,,6928035100578 
,,,,,,,,6910772003731 
,,,,,,,,6935634420037 
,,,,,,,,8858702410847 
,,,,,,,,8858702420273 
,,,,,,,,6936768011191 
,,,,,,,,6950035830308 
,,,,,,,,6920448516397 
,,,,,,,,4897083400065 
,,,,,,,,6934874981179 
,,,,,,,,6950475513977 
,,,,,,,,6953320092887 
,,,,,,,,6970052480225 
,,,,,,,,6970114648006 
,,,,,,,,6948576408766 
,,,,,,,,6926265305381 
,,,,,,,,6921326701089 
,,,,,,,,6952581460824 
,,,,,,,,6928990803620 
,,,,,,,,6933196101029 
,,,,,,,,6945612533031 
,,,,,,,,6995878956969 
,,,,,,,,6941051311773 
,,,,,,,,6954877700485 
,,,,,,,,6959800005095 
,,,,,,,,6924650103215 
,,,,,,,,6944024500471 
,,,,,,,,6913189537585 
,,,,,,,,6936768011344 
,,,,,,,,6936988735211 
,,,,,,,,6957291260030 
,,,,,,,,6971003960049 
,,,,,,,,6901028063876 
,,,,,,,,6934728189485 
,,,,,,,,6936684801333 
,,,,,,,,6934732725051 
,,,,,,,,6921612782792 
,,,,,,,,6901028125017 
,,,,,,,,6953129313657 
,,,,,,,,6925678103669 
,,,,,,,,6936684801326 
,,,,,,,,6925678103683 
,,,,,,,,6925678103690 
,,,,,,,,6914253438142 
,,,,,,,,6971041681036 
,,,,,,,,6918024991119 
,,,,,,,,6926900401737 
,,,,,,,,6920202900066 
,,,,,,,,4897030400001 
,,,,,,,,6927018499692 
,,,,,,,,6950520301481 
,,,,,,,,6924954132027 
,,,,,,,,6924954132058 
,,,,,,,,6926900401720 
,,,,,,,,6936684800367 
,,,,,,,,8936050230130 
,,,,,,,,6970504690134 
,,,,,,,,6953320092337 
,,,,,,,,6927724512227 
,,,,,,,,6952163100032 
,,,,,,,,6971156610235 
,,,,,,,,6970470140046 
,,,,,,,,8993175540629 
,,,,,,,,6950475505989 
,,,,,,,,6935201407218 
,,,,,,,,6924442583614 
,,,,,,,,6956591011168 
,,,,,,,,6937613104501 
,,,,,,,,6956302126037 
,,,,,,,,6930317602182 
,,,,,,,,4895203800511 
,,,,,,,,6925770808417 
,,,,,,,,6924140009683 
,,,,,,,,6943950820172 
,,,,,,,,6927018401572 
,,,,,,,,6939714809507 
,,,,,,,,6957971100250 
,,,,,,,,901028165235 
,,,,,,,,721031960094 
,,,,,,,,6995840410215 
,,,,,,,,6953601802334 
,,,,,,,,6956406300487 
,,,,,,,,6943326620702 
,,,,,,,,6924932632457 
,,,,,,,,6908332908046 
,,,,,,,,6953320092504 
,,,,,,,,6955281300148 
,,,,,,,,4895203800504 
,,,,,,,,6592016321681 
,,,,,,,,6970504690332 
,,,,,,,,6948576408773 
,,,,,,,,6950475505187 
,,,,,,,,6901028063883 
,,,,,,,,6956423600171 
,,,,,,,,6924406000720 
,,,,,,,,6924183906796 
,,,,,,,,6922477961186 
,,,,,,,,6957167201372 
,,,,,,,,6970495960254 
,,,,,,,,6943326625677 
,,,,,,,,6971062710043 
,,,,,,,,6926886169386 
,,,,,,,,4897072050028 
,,,,,,,,6995840410031 
,,,,,,,,6950475513977 
,,,,,,,,4897083400072 
,,,,,,,,8996001353066 
,,,,,,,,6903474226546 
,,,,,,,,6922956301243 
,,,,,,,,6971062710685 
,,,,,,,,6938183506450 
,,,,,,,,4897080070070 
,,,,,,,,6920660800083 
,,,,,,,,6951981910359 
,,,,,,,,6949639202895 
,,,,,,,,4895148903261 
,,,,,,,,6950475501134 
,,,,,,,,6970813650027 
,,,,,,,,6923644285760 
,,,,,,,,6922011000036 
,,,,,,,,6970470140053 
,,,,,,,,6924954134038 
,,,,,,,,6933524559423 
,,,,,,,,6925861312168 
,,,,,,,,858702417594 
,,,,,,,,6943130503314 
,,,,,,,,8997878003191 
,,,,,,,,6920660800069 
,,,,,,,,6936684802514 
,,,,,,,,6970297780333 
,,,,,,,,6943466901365 
,,,,,,,,6901028165969 
,,,,,,,,6912567122764 
,,,,,,,,6923090702095 
,,,,,,,,6923090702088 
,,,,,,,,6922956301267 
,,,,,,,,6936684802521 
,,,,,,,,4897083400119 
,,,,,,,,6970443240698 
,,,,,,,,6971145240078 
,,,,,,,,6922215613650 
,,,,,,,,8993175540599 
,,,,,,,,6922956301250 
,,,,,,,,6923523805119 
,,,,,,,,6923523805164 
,,,,,,,,6954893050021 
,,,,,,,,8809767120028 
,,,,,,,,6936684802897 
,,,,,,,,6927018402333 
,,,,,,,,6912003301845 
,,,,,,,,6970417000297 
,,,,,,,,6970040071169 
,,,,,,,,6922215613636 
,,,,,,,,6956423600584 
,,,,,,,,6922215613643 
,,,,,,,,6944829311456 
,,,,,,,,6971156610099 
,,,,,,,,6956591011663 
,,,,,,,,6926991126069 
,,,,,,,,6952403100167 
,,,,,,,,6922215613667 
,,,,,,,,6927724512104 
,,,,,,,,11111111111 
,,,,,,,,6922956300505 
,,,,,,,,6924743921320 
,,,,,,,,6935896521282 
,,,,,,,,9787505737372 
,,,,,,,,6944625165024 
,,,,,,,,635284412178 
,,,,,,,,7622100916369 
,,,,,,,,6954214461710 
,,,,,,,,4002631025014 
,,,,,,,,50213085 
,,,,,,,,6935363500123 
,,,,,,,,6946733933656 
,,,,,,,,6935201407218 
,,,,,,,,6939261436393 
,,,,,,,,6971062710043 
,,,,,,,,901028317177 
,,,,,,,,6971062710005 
,,,,,,,,6911316637519 
,,,,,,,,6936296773370 
,,,,,,,,6953287456074 
,,,,,,,,6928615911877 
,,,,,,,,601028004183 
,,,,,,,,620907800654 
,,,,,,,,620238081012 
,,,,,,,,6959384519636 
,,,,,,,,6924431491203 
,,,,,,,,6944433155811 
,,,,,,,,6954365701062 
,,,,,,,,656416200067 
,,,,,,,,6971060710052 
,,,,,,,,601010101180 
,,,,,,,,2016040207543 
,,,,,,,,6930107904892 
,,,,,,,,6930107907824 
,,,,,,,,6926895000144 
,,,,,,,,6954877900366 
,,,,,,,,6970377460308 
,,,,,,,,6925519202247 
,,,,,,,,6971062710036 
,,,,,,,,692045884353 
,,,,,,,,601028207072 
,,,,,,,,6930107907893 
,,,,,,,,6944876401513 
,,,,,,,,1059034 
,,,,,,,,8802534910075 
,,,,,,,,5032608000132 
,,,,,,,,735346 
,,,,,,,,9787300186122 
,,,,,,,,6923207302316 
,,,,,,,,5011013931484 
,,,,,,,,6934000600079 
,,,,,,,,6941279800585 
,,,,,,,,6956849938278 
,,,,,,,,6904546002211 
,,,,,,,,6903622798963 
,,,,,,,,6941543403344 
,,,,,,,,6920502335933 
,,,,,,,,6941543403252 
,,,,,,,,6931904160054 
,,,,,,,,6954339620214 
,,,,,,,,9339617010128 
,,,,,,,,6928079811072 
,,,,,,,,6936131425525 
,,,,,,,,6901028313513 
,,,,,,,,75041670 
,,,,,,,,6970207255035 
,,,,,,,,6970377460377 
,,,,,,,,85000001882 
,,,,,,,,8026674000940 
,,,,,,,,6923555245648 
,,,,,,,,6923555248960 
,,,,,,,,1 
,,,,,,,,11 
,,,,,,,,8809275106026 
,,,,,,,,4250594207842 
,,,,,,,,50213085 
,,,,,,,,8809100560559 
,,,,,,,,6901028313520 
,,,,,,,,6937233600391 
,,,,,,,,601028004183 
,,,,,,,,690285991219 
,,,,,,,,6937376207051 
,,,,,,,,6920225800138 
,,,,,,,,6954113204418 
,,,,,,,,6922300663386 
,,,,,,,,6954113204302 
,,,,,,,,6923523805119 
,,,,,,,,6931937508670 
,,,,,,,,917878054780 
,,,,,,,,601028001182 
,,,,,,,,6958969100467 
,,,,,,,,6931683400037 
,,,,,,,,901028015837 
,,,,,,,,637761805015 
,,,,,,,,8936036773866 
,,,,,,,,6923523805164 
,,,,,,,,891028164456 
,,,,,,,,624513905598 
,,,,,,,,19209526 
,,,,,,,,6901028313513 
,,,,,,,,8311106 
,,,,,,,,6923287609701 
