barcode,price,count
6936378300036 ,"[10.00, 80.00, 0.00]","[27, 1, 1]"
6937221706425 ,"[3.50, 3.00, 4.00]","[7, 4, 2]"
6937221712921 ,"[15.00, 1.00]","[1, 1]"
6937221717568 ,[15.00],[1]
6951957205854 ,"[2.50, 15.00, 18.00]","[1, 1, 1]"
6957407539401 ,"[7.50, 7.00]","[1, 1]"
6957407539715 ,[7.80],[1]
6971295510038 ,"[5.10, 8.00]","[1, 1]"
6971295510076 ,"[5.10, 8.00]","[1, 1]"
6971295510083 ,"[5.10, 8.00]","[1, 1]"
6971295510090 ,[5.10],[1]
6902890242581 ,"[2.50, 2.00, 3.00]","[9, 5, 4]"
6927149100153 ,"[3.00, 1.50]","[2, 1]"
6928196866696 ,"[3.00, 3.50, 4.50]","[3, 2, 2]"
6942477600502 ,"[5.00, 3.60, 6.50]","[5, 1, 1]"
6959836900128 ,"[1.00, 1.50, 2.00]","[5, 4, 2]"
6933364808859 ,"[6.00, 4.00, 5.00]","[3, 1, 1]"
6933795205371 ,"[2.40, 4.00]","[1, 1]"
6934513402249 ,"[2.70, 5.50]","[1, 1]"
6937221717667 ,"[3.00, 1.70]","[1, 1]"
6937221718008 ,[0.75],[1]
6949128600010 ,"[5.50, 6.00, 5.00]","[3, 2, 1]"
6949792009737 ,"[5.00, 4.00]","[2, 1]"
6953500600017 ,"[1.00, 1, 2.00]","[18, 2, 2]"
6901180361582 ,"[5.00, 4.50, 5.50]","[10, 5, 3]"
6911988000682 ,"[8.00, 7.50, 8.50]","[17, 14, 8]"
6914557183342 ,"[6.00, 5.50, 6.50]","[8, 5, 3]"
6922956300994 ,"[28.00, 22.00, 23.00]","[1, 1, 1]"
6953645912259 ,"[22.00, 1.00]","[1, 1]"
6959836902108 ,"[3.50, 4.00, 2.70]","[10, 4, 1]"
6901533122556 ,[3.80],[1]
6901533123263 ,"[5.00, 6.00, 4.50]","[2, 1, 1]"
6901533200018 ,"[6.00, 3.80, 5.00]","[1, 1, 1]"
6920090600567 ,"[1.50, 44.00, 2.00]","[2, 1, 1]"
6942477600595 ,"[5.50, 6.00, 5.5]","[2, 2, 1]"
6955350716894 ,"[0.50, 10.50]","[3, 1]"
6956972600011 ,"[0.50, 17.00]","[7, 1]"
6959927900013 ,"[4.50, 5.00, 7.00]","[4, 4, 2]"
6920548862011 ,"[1.00, 1.20, 15.00]","[37, 1, 1]"
6923213213828 ,[32.00],[1]
6900082051386 ,[2.00],[1]
6903653028077 ,"[4.00, 5.00, 3.00]","[2, 1, 1]"
6923450605240 ,"[40.00, 41.00]","[1, 1]"
6925460301068 ,"[4.00, 2.50, 3.50]","[3, 1, 1]"
6944453900613 ,"[17.00, 0.50]","[1, 1]"
6954591700280 ,"[0.50, 17.00]","[1, 1]"
6955738100017 ,"[5.00, 9.00, 3.5]","[2, 1, 1]"
6956215500160 ,"[17.00, 0.50]","[1, 1]"
6957288300282 ,"[2.00, 45.00]","[4, 1]"
6959326500319 ,"[8.50, 4.60]","[1, 1]"
6971034981112 ,[10.50],[1]
6971314930021 ,"[0.50, 1.00, 4.5]","[4, 2, 1]"
6925771301122 ,"[3.50, 4.00, 3.00]","[13, 4, 2]"
6928590204223 ,"[6.00, 8.00, 4.40]","[4, 1, 1]"
6935633706132 ,"[4.50, 5.00, 3.20]","[2, 1, 1]"
6940739030012 ,"[8.00, 7.00]","[1, 1]"
6945674810002 ,"[7.00, 8.50]","[6, 2]"
6945674810149 ,"[8.00, 10.00, 7.00]","[5, 1, 1]"
6922359500595 ,"[2.00, 2.50, 1.50]","[2, 1, 1]"
6924533300953 ,[1.80],[1]
6925696402461 ,[7.00],[1]
6931115100023 ,"[5.50, 5.00, 6.00]","[6, 6, 3]"
6937221706739 ,"[4.50, 5.00, 4.00]","[7, 4, 3]"
6942477600335 ,"[3.00, 4.00, 2.00]","[5, 2, 1]"
6956654700749 ,"[2.00, 1.40]","[3, 1]"
6959750900020 ,"[2.00, 2.50, 1.50]","[10, 4, 1]"
6970802500005 ,"[1.50, 0.00, 2.00]","[1, 1, 1]"
925771301122 ,[2.20],[1]
6900873100989 ,[39.00],[1]
6920202888869 ,"[120.00, 135.00, 130.00]","[1, 1, 1]"
6924533301073 ,"[3.00, 32.00]","[1, 1]"
6937221716455 ,"[3.00, 4.00, 3.50]","[5, 3, 2]"
6947093180087 ,"[5.00, 6.00, 5.50]","[14, 6, 3]"
6901180581386 ,"[5.00, 4.50, 6.50]","[6, 6, 2]"
6920548867122 ,"[1.00, 15.00, 1.20]","[34, 1, 1]"
6921482334206 ,"[1.00, 1.50, 2]","[8, 7, 1]"
6921823506019 ,"[10.00, 12.00]","[1, 1]"
6933641101598 ,"[5.00, 6.50, 3.20]","[9, 1, 1]"
6958203300059 ,"[21.00, 2.00]","[1, 1]"
6903653025069 ,"[4.00, 3.00, 5.00]","[8, 1, 1]"
6911920280080 ,[40.00],[1]
6922507800683 ,"[5.50, 5.00, 6.00]","[6, 4, 3]"
6924160712679 ,"[4.50, 5.50, 5.00]","[10, 10, 10]"
6934865401273 ,[34.00],[1]
6935633701281 ,"[4.00, 4.50, 3.50]","[4, 1, 1]"
6955350707090 ,"[3.00, 3.50, 2.50]","[11, 2, 1]"
6958566810080 ,"[0.50, 17.00, 0.00]","[4, 1, 1]"
6935633706071 ,"[4.00, 5.00, 4.50]","[6, 3, 3]"
4713507019128 ,"[10.00, 9.00, 6.50]","[7, 2, 1]"
6901180973884 ,"[6.50, 6.00, 7.00]","[8, 2, 2]"
6920153605225 ,"[5.00, 6.50, 4.50]","[3, 1, 1]"
6923287611957 ,[3.80],[1]
6928580581433 ,"[6.50, 7, 6.00]","[2, 1, 1]"
6935633706057 ,"[4.00, 4.50, 3.20]","[2, 2, 1]"
6958833300184 ,"[5.50, 5.00, 3.90]","[8, 4, 1]"
6920710209408 ,"[5.60, 5.00]","[4, 1]"
6925019905099 ,[13.50],[1]
6901180973983 ,"[6.50, 7.00, 6.80]","[6, 5, 2]"
6901715293111 ,"[28.00, 29.00]","[1, 1]"
6917935202154 ,[47.00],[1]
6922956302110 ,"[3.00, 3.50, 2.50]","[15, 6, 3]"
6925303778101 ,"[44.00, 3.80, 39.00]","[1, 1, 1]"
6932620223382 ,"[0.50, 1.00, 3.00]","[4, 3, 2]"
6956269900176 ,"[9.00, 12.00, 9.50]","[2, 2, 2]"
6970996431024 ,"[14.50, 18]","[1, 1]"
6924160712921 ,"[2.00, 45.00, 36.00]","[3, 1, 1]"
6924160714956 ,"[30.00, 26.00, 2.00]","[1, 1, 1]"
6933213203071 ,[17.00],[1]
6920153606512 ,"[3.00, 4.00, 2.40]","[2, 2, 1]"
6935563602054 ,"[1.50, 2.00, 1.5]","[14, 14, 1]"
6937376204760 ,"[6.00, 3.20]","[1, 1]"
6941421982220 ,[32.00],[1]
6901533201169 ,"[5.50, 6.00, 7.50]","[3, 2, 1]"
6911988009906 ,"[3.50, 4.00, 2.80]","[9, 4, 1]"
6923450605196 ,[40.00],[1]
6923450656198 ,"[49.00, 45.00, 9.50]","[5, 2, 1]"
6923450656822 ,"[3.00, 38.00, 42.00]","[2, 1, 1]"
6911920279343 ,"[3.00, 4.00, 1.70]","[4, 2, 1]"
6937221702250 ,"[9.00, 7.00, 6.50]","[3, 3, 2]"
6970873700137 ,[6.50],[1]
4895058315970 ,"[6.50, 5.32, 4.50]","[2, 2, 2]"
6919892991980 ,"[4.00, 2.40, 3.50]","[2, 1, 1]"
6923490608188 ,"[5.00, 4.50, 3.50]","[3, 2, 1]"
6925696401587 ,"[9.00, 10.00, 7.00]","[4, 2, 1]"
6926475202470 ,"[21.00, 25.00, 20.00]","[4, 2, 1]"
6933364808804 ,"[6.50, 7.50, 5.50]","[2, 2, 1]"
6933364808835 ,"[7.50, 8.00, 7.00]","[4, 2, 1]"
6933641104032 ,"[2.00, 1.00]","[3, 1]"
6937221714413 ,"[3.00, 2.10]","[5, 1]"
6949792009188 ,"[1.10, 1.50]","[1, 1]"
6900873043712 ,"[55.00, 39.00]","[1, 1]"
6913189335327 ,"[2.00, 2.50, 1.50]","[14, 7, 4]"
6913189335693 ,"[1.50, 1.00, 18.50]","[4, 3, 1]"
6931754805242 ,[15.00],[1]
6931754806041 ,[15.00],[1]
6952813400031 ,"[15.00, 15, 125.00]","[71, 7, 1]"
6957787988851 ,[22.00],[1]
6958833300177 ,"[5.50, 6.00, 7.00]","[7, 3, 2]"
6959927901072 ,"[6.00, 6.50, 3.90]","[5, 2, 1]"
6970996431055 ,[14.50],[1]
6971062710043 ,"[2.00, 1.50, 33.00]","[5, 3, 1]"
6921836500448 ,"[2.00, 2, 1.50]","[1, 1, 1]"
6932620223375 ,"[1.00, 3.00, 0.50]","[4, 3, 2]"
6970707970019 ,"[1.50, 2.50]","[1, 1]"
6920407972080 ,"[1.00, 0.50, 5.50]","[5, 3, 1]"
6920912347069 ,"[3.50, 4.00, 4]","[16, 8, 2]"
6901533123348 ,"[3.50, 2.80, 4.00]","[2, 1, 1]"
6914782121003 ,"[31.00, 5.00]","[1, 1]"
6923213213934 ,"[1.50, 2.00, 1.10]","[6, 5, 1]"
6924000100062 ,"[3.50, 2.40, 4.00]","[8, 1, 1]"
6927380500699 ,"[6.50, 9.00]","[1, 1]"
6931766508018 ,[35.00],[1]
6931766517041 ,"[60.00, 6, 8.00]","[1, 1, 1]"
6932332300555 ,"[5.00, 4.00, 3.00]","[1, 1, 1]"
6935620600016 ,"[6.3, 9.50]","[1, 1]"
6935633706002 ,"[4.00, 5.00, 3.20]","[5, 1, 1]"
6937221702410 ,"[3.50, 5.00, 4.00]","[21, 3, 3]"
6937221706722 ,"[4.50, 5.00, 4.00]","[7, 4, 3]"
6937221713690 ,"[4.50, 5.00, 3.80]","[3, 2, 1]"
6938458903021 ,"[12.50, 7.00]","[2, 1]"
6902890235590 ,"[2.50, 3.00, 2.00]","[15, 5, 1]"
6920190331231 ,"[0.50, 0.20, 6.50]","[2, 1, 1]"
6933166303019 ,"[4.00, 5.00, 3.00]","[6, 5, 1]"
6970730380120 ,"[3.80, 4.50]","[1, 1]"
6926351720986 ,[3.50],[1]
6914782117389 ,"[0.50, 37.00]","[2, 1]"
6920153606482 ,"[3.00, 3.50, 2.40]","[2, 1, 1]"
6920153607779 ,"[5.00, 3.20]","[4, 1]"
6920407972912 ,[5.50],[1]
6920912351677 ,"[6.00, 6.50, 7.00]","[9, 8, 4]"
6922956301106 ,"[3.00, 3.50, 3.5]","[8, 4, 2]"
6925158421269 ,[18.00],[1]
6925678100163 ,"[3.00, 2.50, 3.50]","[7, 7, 5]"
6925678100194 ,"[3.00, 3.50, 2.20]","[14, 5, 1]"
6925678104116 ,"[3.00, 3.50, 2.20]","[3, 2, 1]"
6925861531835 ,"[1.00, 1.50, 15.00]","[14, 5, 1]"
6926351720982 ,"[1.00, 3.50]","[3, 1]"
6926475202449 ,"[5.00, 4.00, 4.50]","[10, 4, 3]"
6927018401824 ,[17.00],[1]
6933311066011 ,"[3.50, 3.00, 4.00]","[17, 10, 3]"
6933311066219 ,"[4.00, 3.50, 5.50]","[26, 18, 2]"
6934513401464 ,[4.00],[1]
6934513401488 ,[4.00],[1]
6935633706095 ,"[4.50, 4.00, 3.20]","[2, 2, 1]"
6937221701062 ,"[3.50, 4.00, 3.00]","[4, 2, 1]"
6937221702380 ,"[3.50, 4.00, 3.00]","[12, 5, 3]"
6937221703370 ,"[4.00, 3.50, 2.20]","[7, 5, 1]"
6937221712914 ,"[15.00, 1.00]","[1, 1]"
6937221714482 ,"[3.50, 3.00, 2.10]","[2, 2, 1]"
6942477600519 ,"[5.00, 3.60, 6.50]","[6, 1, 1]"
6947263700039 ,"[0.50, 17.00]","[2, 1]"
6954446303376 ,"[0.50, 17.00]","[2, 1]"
6955362600396 ,"[3.00, 1.50]","[2, 1]"
6957393801940 ,"[7.50, 5.80, 8.00]","[2, 1, 1]"
6957393801964 ,"[8.50, 5.80]","[2, 1]"
6957407539548 ,[7.00],[1]
6959326500296 ,"[8.00, 6.00, 9.00]","[3, 2, 2]"
6959326500647 ,"[7.00, 4.80]","[1, 1]"
6959326500678 ,"[9.00, 4.60]","[2, 1]"
6959927900037 ,"[4.50, 5.00, 5.50]","[5, 5, 3]"
6970730380113 ,[6.00],[1]
6970765460026 ,[5.50],[1]
6971034981099 ,[10.50],[1]
6902890228073 ,"[5.00, 6.00, 4.50]","[17, 9, 8]"
6928580585783 ,"[10.00, 8.00, 7.50]","[6, 1, 1]"
6937221717551 ,[15.00],[1]
6942514951093 ,"[5.00, 3.30]","[2, 1]"
946623701747 ,"[1.30, 2.00]","[1, 1]"
6902890892533 ,[51.00],[1]
6901533201152 ,"[5.07, 4.50, 6.00]","[2, 1, 1]"
6901533201220 ,"[6.00, 5.50, 4.50]","[8, 1, 1]"
6901533201411 ,"[5.50, 7.50, 4.50]","[2, 1, 1]"
6901668005731 ,"[7.00, 7.50, 8.00]","[16, 14, 10]"
6920339002459 ,"[6.50, 7.00, 10.00]","[2, 2, 1]"
6935258819590 ,"[2.00, 0.75]","[2, 1]"
6935258819637 ,[0.75],[1]
6901715289930 ,[24.00],[1]
6902890891000 ,[105.00],[1]
6902890892564 ,[51.00],[1]
6902890951179 ,[70.00],[1]
6914973600027 ,"[7.00, 70.00]","[2, 1]"
6920153608059 ,[3.20],[1]
6923567880233 ,"[0.50, 16.50, 13.50]","[3, 2, 1]"
6935284488883 ,"[0.50, 0.5, 10.50]","[14, 3, 1]"
6940480004294 ,[14.50],[1]
6951957205878 ,[15.00],[1]
6951957205885 ,[15.00],[1]
6970996431031 ,[14.50],[1]
911988009883 ,[2.80],[1]
942477600571 ,[3.60],[1]
6901028000659 ,"[120.00, 110.00, 115.00]","[12, 8, 8]"
6901028000833 ,"[95.00, 100.00, 98.00]","[12, 7, 4]"
6901028185912 ,"[200.00, 210.00, 215.00]","[7, 5, 4]"
692187840065 ,[24.00],[1]
6923450657836 ,[50.00],[1]
6923450690185 ,[40.00],[1]
6926896702948 ,"[2.50, 3.00, 1.80]","[6, 3, 1]"
6936868700155 ,"[4.50, 4.00, 3.00]","[8, 3, 1]"
6937221702892 ,"[3.00, 3.50, 2.50]","[8, 3, 2]"
6937221717155 ,"[3.50, 4.00, 3.00]","[11, 5, 2]"
6938491611297 ,[3.60],[1]
6941174488222 ,"[1.00, 0.75]","[6, 1]"
6942935820169 ,"[3.50, 2.10]","[3, 1]"
6946995500627 ,"[2.00, 1.50, 2.5]","[3, 1, 1]"
6956536500023 ,"[5.00, 4.00]","[1, 1]"
6959777300025 ,"[5.00, 5.50, 3.30]","[4, 2, 1]"
6959836902085 ,"[4.00, 3.50, 5.50]","[10, 5, 2]"
6971034981082 ,"[0.50, 1.00, 17.00]","[2, 1, 1]"
6914782116498 ,"[0.50, 45.00, 50.00]","[10, 4, 1]"
6920548862035 ,"[1.00, 15.00, 1]","[32, 1, 1]"
6922939231628 ,"[1.00, 1.5, 15.00]","[13, 1, 1]"
6924160714086 ,"[45.00, 36.00]","[1, 1]"
6924882511888 ,"[22.00, 23.00]","[1, 1]"
6926905100550 ,[14.00],[1]
6940480000180 ,"[14.50, 18]","[1, 1]"
6958214616880 ,"[10.00, 10, 5.00]","[85, 6, 1]"
6920548862837 ,"[1.00, 15.00, 0.00]","[37, 1, 1]"
6921081200636 ,[2.30],[1]
6958214686180 ,"[6.00, 6, 96.00]","[89, 2, 1]"
6970454020098 ,"[2.00, 15.00]","[2, 1]"
6902890888574 ,[32.00],[1]
6911754104729 ,"[32.00, 33.00]","[5, 1]"
6911754105580 ,[39.00],[1]
6911988006455 ,"[4.00, 3.50, 4.50]","[26, 12, 7]"
6918768000016 ,"[0.50, 0.5, 7.00]","[4, 1, 1]"
6924175089094 ,"[9.00, 8.00, 8]","[3, 2, 1]"
6938458903007 ,"[12.50, 7.00, 7.50]","[2, 1, 1]"
6957024500013 ,[9.50],[1]
6971034981068 ,"[1.00, 17.00, 0.50]","[3, 1, 1]"
922359500595 ,[1.50],[1]
6900873100781 ,"[54.00, 39.00]","[1, 1]"
971062710005 ,[75.00],[1]
6920153605232 ,"[4.50, 4.00, 5]","[1, 1, 1]"
6925909987099 ,"[5.00, 5, 40.00]","[44, 2, 1]"
6953645912266 ,"[22.00, 1.00]","[1, 1]"
6956602700159 ,"[0.50, 17.00]","[5, 1]"
6923287613531 ,[8.00],[1]
6901533121658 ,"[5.00, 4.50, 4.00]","[4, 4, 3]"
6901533123164 ,"[6.50, 5.00, 4.50]","[4, 2, 1]"
6902890231745 ,"[2.50, 3.00, 1.80]","[29, 6, 1]"
6923287614002 ,[4.50],[1]
6924533300755 ,[22.00],[1]
6925678103157 ,[15.00],[1]
6935284412079 ,"[4.50, 4.00, 3.50]","[12, 11, 5]"
6935633703407 ,"[4.00, 4.50, 5.00]","[8, 5, 3]"
6902890892076 ,[51.00],[1]
6911920279237 ,"[5.50, 6.00, 6.50]","[2, 2, 2]"
6925069700279 ,"[5.00, 5.50, 3.50]","[3, 1, 1]"
6927380500507 ,[6.50],[1]
6927994920371 ,"[1.00, 15.00, 15.50]","[3, 1, 1]"
6933364808897 ,"[7.00, 4.30]","[4, 1]"
6935633703988 ,"[5.00, 4.00, 3.50]","[4, 1, 1]"
6952930822587 ,"[7.00, 9.00, 6.00]","[2, 1, 1]"
692560300627 ,[1.50],[1]
6911316570306 ,"[0.50, 1.00, 28.00]","[22, 4, 1]"
6922113200211 ,"[6.50, 7.00, 5.20]","[3, 2, 1]"
6923450656389 ,"[49.00, 50.00]","[5, 1]"
6924614401746 ,"[7.00, 8.50, 5.00]","[5, 2, 1]"
6926896703280 ,"[1.00, 1.50, 2.00]","[7, 3, 2]"
6927380500545 ,[6.50],[1]
6928204300044 ,"[0.75, 1.50]","[1, 1]"
6937221706746 ,"[4.50, 5.00, 3.20]","[5, 3, 1]"
6959836902061 ,"[4.50, 4.00, 3.50]","[5, 4, 1]"
6970726581166 ,[4.00],[1]
6901097731218 ,"[1.50, 1.00, 19.00]","[6, 3, 1]"
6911920279251 ,"[6.00, 5.00, 5.50]","[9, 3, 2]"
6923450683163 ,"[0.50, 38.00, 1.00]","[14, 1, 1]"
6923490608164 ,"[5.00, 3.50]","[3, 1]"
6933620900242 ,"[23.00, 0.50, 24.00]","[4, 3, 2]"
6959011900073 ,"[2.00, 1.50, 3.00]","[5, 1, 1]"
6971314930045 ,"[5.00, 3.50]","[1, 1]"
6900873039104 ,"[54.00, 50.00, 2.50]","[3, 1, 1]"
6901533123485 ,"[5.00, 4.50, 3.80]","[4, 3, 1]"
6920180239202 ,"[31.00, 25.00, 2.50]","[1, 1, 1]"
6921940250512 ,"[19.00, 23.00]","[1, 1]"
6933311066066 ,"[2.50, 3.00, 2.00]","[21, 10, 8]"
6900873814077 ,"[54.00, 39.00]","[1, 1]"
6934937600047 ,"[0.50, 0.5, 17.00]","[3, 1, 1]"
6928580584625 ,[4.50],[1]
6928580585776 ,"[10.00, 7.50, 8.00]","[4, 1, 1]"
6903653026707 ,"[0.50, 1.00, 0.35]","[4, 3, 1]"
6931365200023 ,"[1.50, 2.00, 1.00]","[5, 2, 1]"
6900873126736 ,[32.00],[1]
6946995500047 ,"[2.00, 1.50]","[2, 1]"
6901180915983 ,"[4.00, 4.50, 3.00]","[8, 4, 4]"
6903653026622 ,"[2.50, 3.80, 2.10]","[2, 1, 1]"
6903653027773 ,"[6.50, 5.50, 5.30]","[2, 1, 1]"
6920118519567 ,"[28.00, 28.50, 29.50]","[9, 4, 3]"
6920912355644 ,"[6.50, 7.00, 5.50]","[4, 4, 2]"
6925138200020 ,"[0.50, 1.00, 10.50]","[7, 2, 1]"
6928580584809 ,"[6.50, 8.00, 4.50]","[2, 1, 1]"
6928580585790 ,"[10.00, 7.50, 9.00]","[4, 1, 1]"
6931557710064 ,"[1.00, 1, 37.00]","[23, 2, 1]"
6970454070185 ,"[6.00, 2.00]","[4, 1]"
939650400059 ,[2.20],[1]
6949128600072 ,"[5.00, 5.50, 6.00]","[2, 2, 2]"
6921940260245 ,[30.00],[1]
6939926680031 ,[105.00],[1]
6944067901013 ,[22.00],[1]
6914973206106 ,"[38.00, 39.00, 34.00]","[5, 4, 2]"
6920090600253 ,"[1.00, 15.00]","[10, 1]"
6928619900051 ,[90.00],[1]
6915495319008 ,"[0.50, 10.50]","[7, 1]"
6923450605301 ,[40.00],[1]
6923450656877 ,"[55.00, 50.00]","[1, 1]"
6926896702863 ,"[2.50, 3.00, 3]","[5, 4, 2]"
6928580584724 ,"[4.50, 6.00]","[1, 1]"
6932430201440 ,"[1.00, 7.50, 1.50]","[16, 1, 1]"
6955434800181 ,"[0.50, 17.00, 0.75]","[3, 1, 1]"
6924743915848 ,"[10.00, 9.00, 8.50]","[16, 14, 8]"
6941279800509 ,[30.00],[1]
6911988009760 ,"[4.00, 3.50, 4.50]","[20, 17, 5]"
6923388200449 ,"[18.00, 12.00]","[1, 1]"
6923730700016 ,"[5.00, 4.00, 6.50]","[5, 5, 2]"
6941174489717 ,[0.75],[1]
952813400987 ,[82.00],[1]
6903653027780 ,"[5.30, 7.50]","[1, 1]"
6923287613999 ,[4.50],[1]
6931766517027 ,"[4.00, 3.5, 5.00]","[2, 1, 1]"
6933795205111 ,"[5.00, 4.00, 2.60]","[1, 1, 1]"
6934865400580 ,"[2.50, 1.70]","[1, 1]"
6942487600103 ,[5.20],[1]
6901180581683 ,"[4.50, 6.50, 5.00]","[8, 7, 5]"
6923287614088 ,"[7.50, 4.50]","[1, 1]"
6935569804124 ,[5.50],[1]
6971314930038 ,"[0.50, 5.00, 1.00]","[2, 2, 2]"
6927149166654 ,"[3.50, 2.00, 1.50]","[2, 1, 1]"
6931130000186 ,[3.50],[1]
6937221713515 ,"[2.00, 2.50, 1.80]","[5, 2, 1]"
6951957205830 ,"[2.00, 18.00, 15.00]","[2, 1, 1]"
6920548867313 ,"[1.00, 2.00, 15.00]","[42, 1, 1]"
6937221717605 ,[15.00],[1]
6946623701280 ,"[2.50, 3.00, 1.60]","[4, 2, 1]"
6937221718015 ,[0.75],[1]
6941174490546 ,[0.75],[1]
6925678103164 ,[15.00],[1]
6928580585813 ,"[10.00, 7.50, 8.00]","[4, 1, 1]"
6937221715359 ,[22.00],[1]
6902890892588 ,[51.00],[1]
6903653023553 ,[3.50],[1]
6958430580828 ,"[1.50, 1.20, 2.00]","[6, 1, 1]"
6959927901065 ,"[6.00, 6.50, 3.90]","[3, 3, 1]"
914782121003 ,[31.00],[1]
6914557183144 ,"[4.00, 3.50, 3.5]","[18, 13, 2]"
6927380500514 ,"[6.50, 9.00]","[1, 1]"
6901424334181 ,"[8.00, 56.00]","[2, 1]"
6902227020394 ,"[31.00, 37.00, 32.00]","[3, 2, 2]"
6914782082441 ,"[6.00, 12.00, 11.00]","[5, 5, 4]"
6914782203549 ,"[16.00, 15.00, 17.50]","[7, 4, 3]"
6920153609353 ,[6.50],[1]
6923287613661 ,"[13.00, 8.00]","[2, 1]"
6925678100712 ,"[3.50, 3.00, 2.20]","[5, 3, 1]"
6926896700845 ,"[2.00, 1.20]","[5, 1]"
6938458903045 ,"[7.50, 7.00]","[4, 1]"
6924160714437 ,"[10.00, 9.50, 9.00]","[8, 7, 3]"
6924160714734 ,"[10.00, 9.00, 11.00]","[6, 3, 3]"
6928459921629 ,[15.00],[1]
6953881002219 ,[15.00],[1]
6957787988806 ,[22.00],[1]
6970066398578 ,"[22.00, 1.00]","[1, 1]"
6920912349391 ,"[10.00, 8.50, 8.00]","[5, 5, 2]"
6922956300789 ,"[3.00, 3.50, 3.5]","[8, 6, 2]"
6901668005724 ,"[7.50, 8.00, 7.00]","[7, 6, 6]"
6914973600089 ,"[84.00, 70.00]","[2, 1]"
6959326500364 ,"[8.00, 9.00, 4.60]","[3, 2, 1]"
6920548867115 ,"[1.00, 2.00, 15.00]","[37, 1, 1]"
6911316720138 ,"[9.50, 9.80, 7.00]","[7, 1, 1]"
6916296970108 ,[30.00],[1]
6923450657829 ,"[10.00, 11.00, 12.00]","[27, 9, 5]"
6936891520522 ,"[3.90, 4.50, 4.00]","[4, 4, 3]"
6971328500074 ,"[3.50, 3.00, 2.40]","[2, 1, 1]"
6920445802936 ,"[8.00, 8]","[1, 1]"
6922956300635 ,"[3.50, 3.00, 5.00]","[10, 8, 1]"
6923213213866 ,[32.00],[1]
6923213213880 ,[32.00],[1]
6934865400795 ,"[3.50, 1.70, 2.50]","[2, 1, 1]"
6926896703303 ,"[1.00, 1.50, 1.30]","[3, 3, 1]"
6940739090078 ,[6.00],[1]
6945674810057 ,"[7.00, 10.00, 12.00]","[6, 1, 1]"
6958345716862 ,"[3.00, 2.10, 3.50]","[2, 1, 1]"
6923638200069 ,[10.50],[1]
6903653022921 ,"[3.00, 3.50, 2.00]","[4, 2, 1]"
6923450662267 ,"[1.00, 2.00, 1.50]","[16, 2, 2]"
6931273213559 ,"[15.00, 15, 125.00]","[57, 6, 1]"
6932065600052 ,"[0.50, 10.00, 0.5]","[7, 1, 1]"
6946995500061 ,"[1.50, 4.00, 2.50]","[1, 1, 1]"
6908004888799 ,[15.00],[1]
6916296990083 ,[30.00],[1]
6920153609032 ,"[10.00, 6.50, 9.00]","[2, 1, 1]"
6920648950205 ,[14.00],[1]
6970197640355 ,"[2.00, 42]","[2, 1]"
6928590206173 ,"[5.50, 4.50, 3.30]","[4, 3, 1]"
6933311067643 ,"[2.50, 3.00, 2.00]","[8, 7, 2]"
6902890889991 ,[48.00],[1]
6914557183441 ,"[1.00, 20.00]","[13, 1]"
6914557900116 ,"[3.50, 2.60]","[1, 1]"
6922956300529 ,"[3.00, 2.50, 3.50]","[20, 3, 2]"
6925678103577 ,[15.00],[1]
6932851220181 ,"[37.00, 1.50]","[1, 1]"
6937309400184 ,"[13.50, 1.00, 10.00]","[2, 2, 1]"
6909995113440 ,"[1.50, 1.00, 2.00]","[15, 5, 3]"
6902890886891 ,[70.00],[1]
6922507800621 ,"[11.00, 12.00, 9.00]","[7, 5, 4]"
6935633701748 ,"[4.50, 3.71, 4.00]","[3, 3, 3]"
6911754104675 ,[33.00],[1]
6957407539531 ,"[10.00, 7.50, 9.00]","[7, 2, 2]"
6926896703747 ,"[1.50, 2.00, 1.00]","[9, 2, 2]"
6926896704126 ,"[2.00, 1.50, 1.20]","[5, 2, 1]"
6930400400015 ,[6.50],[1]
6911988000163 ,"[3.50, 4.00, 4.50]","[9, 5, 2]"
6935563600265 ,"[2.00, 1.50, 3.00]","[3, 1, 1]"
6935633702905 ,"[5.00, 6.00, 4.50]","[8, 3, 1]"
6911988014900 ,"[6.50, 5.50, 6.00]","[9, 5, 4]"
6914973603400 ,"[3.50, 78.00]","[2, 1]"
6917878045139 ,"[12.00, 11.00, 11.50]","[16, 8, 2]"
6920090600260 ,"[1.00, 2.00, 15.00]","[10, 1, 1]"
6971034981044 ,"[17.00, 0.50]","[1, 1]"
933066001411 ,[6.20],[1]
6901180993387 ,"[4.00, 3.50, 2.50]","[3, 2, 1]"
6920153609612 ,[3.20],[1]
6923599931323 ,[6.30],[1]
6927018400711 ,[14.50],[1]
6942980800154 ,"[45.00, 48.00]","[1, 1]"
6956885440049 ,[15.00],[1]
6914557900093 ,[2.60],[1]
6935633703957 ,"[4.50, 3.50, 5.00]","[7, 1, 1]"
6937376209352 ,"[5.00, 2.40]","[2, 1]"
6922845300234 ,[17.00],[1]
6923450605325 ,"[10.00, 105.00]","[3, 1]"
6923450653012 ,[42.00],[1]
6924160712693 ,"[6.00, 6.50, 8.00]","[15, 7, 6]"
6924743915077 ,"[4.50, 3.00, 4.00]","[8, 7, 6]"
6928854500061 ,[17.00],[1]
6933311067650 ,"[3.50, 4.00, 3.00]","[4, 4, 3]"
